volFrac,thetaX,thetaY,thetaZ,stiffness0,stiffness1,stiffness2,stiffness7,stiffness8,stiffness14,stiffness21,stiffness28,stiffness35
0.41333,25.7588,19.5897,0,0.065139,0.010665,0.030491,0.090589,0.033964,0.32167,0.048323,0.040074,0.014389
0.35541,44.5588,16.6482,0,0.02746,0.012686,0.018288,0.10018,0.027014,0.16129,0.042266,0.022596,0.016423
0.62559,15.051,34.9188,0,0.50679,0.096034,0.16737,0.22131,0.10905,0.59479,0.10876,0.18066,0.091268
0.53387,68.2446,17.602,0,0.21418,0.083638,0.091651,0.30896,0.097028,0.34308,0.10805,0.098724,0.088747
0.44556,82.6486,16.3766,0,0.16372,0.052099,0.054583,0.17502,0.053274,0.19171,0.061719,0.062846,0.058983
0.53085,15.0614,46.6992,0,0.33803,0.063426,0.10346,0.12896,0.073695,0.40004,0.077957,0.12283,0.065411
0.43329,72.3201,40.9647,0,0.13753,0.042914,0.052905,0.15157,0.05044,0.20049,0.059369,0.061711,0.048982
0.24418,61.4148,19.7927,0,0.012261,0.0034267,0.0045108,0.02586,0.0054272,0.038025,0.0099804,0.0070945,0.0056571
0.64431,74.8125,40.4859,0,0.43385,0.14979,0.16189,0.46287,0.1607,0.51268,0.15932,0.16044,0.14557
0.32581,15.551,15.5372,0,0.027629,0.0025031,0.011104,0.038645,0.013844,0.22842,0.020482,0.019235,0.0049398
0.3735,60.8153,38.8483,0,0.066981,0.020676,0.031482,0.084734,0.030416,0.15901,0.03933,0.039328,0.025335
0.12792,15.5195,15.9336,0,0.0036142,0.00025132,0.00075542,0.0048063,0.0018975,0.028817,0.0033312,0.0014717,0.00068302
0.53031,70.3839,23.7318,0,0.22954,0.082234,0.094576,0.28708,0.094256,0.34784,0.1037,0.10179,0.085694
0.23158,30.025,15.4876,0,0.0060704,0.0013333,0.002831,0.020455,0.005006,0.056651,0.010522,0.0041932,0.0026002
0.17848,81.2565,15.3017,0,0.0071221,0.0010753,0.0013033,0.0073302,0.0011807,0.0085638,0.0023372,0.0024344,0.0020861
0.25015,69.3962,73.2044,0,0.024022,0.0049898,0.0057579,0.024523,0.0060548,0.030301,0.0094888,0.0093946,0.0080582
0.60098,56.3857,62.9245,0,0.3673,0.11877,0.13377,0.35582,0.13459,0.45344,0.13914,0.13844,0.119
0.1106,87.6199,67.1079,0,0.0031131,0.00050683,0.00036583,0.0033195,0.00040589,0.0027516,0.00078509,0.00075402,0.0010126
0.48437,23.2051,15.5346,0,0.093529,0.021802,0.044734,0.21423,0.069819,0.43059,0.091129,0.050487,0.023525
0.60445,18.1504,15.1808,0,0.26709,0.058743,0.10051,0.35082,0.12387,0.62772,0.13778,0.10694,0.054562
0.22783,88.2393,17.6102,0,0.018948,0.0033976,0.0037495,0.018261,0.0034835,0.019127,0.0061218,0.0064586,0.0059579
0.42211,19.4013,31.5197,0,0.14866,0.017563,0.048536,0.05671,0.032054,0.30911,0.037444,0.067998,0.020386
0.31687,58.9865,67.3719,0,0.049514,0.012409,0.016708,0.049163,0.016992,0.080861,0.022739,0.022896,0.016541
0.62599,37.7201,31.6559,0,0.33638,0.10548,0.13874,0.38917,0.14541,0.59286,0.15092,0.14317,0.10023
0.12517,89.161,29.9835,0,0.004532,0.00066739,0.00055197,0.0043535,0.00058929,0.0038882,0.0010673,0.0011033,0.0013345
0.28473,62.787,52.9131,0,0.02935,0.0071575,0.010482,0.034931,0.010943,0.062445,0.016489,0.015611,0.010572
0.60259,68.6314,66.348,0,0.37833,0.12429,0.13531,0.374,0.13562,0.43632,0.13865,0.13861,0.12485
0.53735,78.0946,26.5267,0,0.25978,0.0889,0.095091,0.29363,0.09506,0.32534,0.10292,0.10232,0.093963
0.19275,34.241,64.8129,0,0.0088203,0.0011533,0.0016787,0.0069714,0.0017621,0.015277,0.0031936,0.0032869,0.002333
0.10079,15.082,18.0512,0,0.0072242,0.000456,0.0019814,0.0033684,0.0017013,0.046106,0.0027208,0.0032523,0.0010096
0.34254,72.9155,36.7874,0,0.061624,0.018622,0.023663,0.075187,0.023448,0.10747,0.030523,0.029983,0.023296
0.35869,69.0162,81.2972,0,0.090331,0.024606,0.026086,0.087018,0.025746,0.095567,0.032409,0.032774,0.030664
0.50599,34.4635,65.7381,0,0.23889,0.068776,0.081793,0.19621,0.083302,0.32393,0.092301,0.092497,0.07324
0.59618,15.4324,19.706,0,0.33771,0.054618,0.11773,0.24724,0.095686,0.59983,0.10012,0.13204,0.051726
0.21978,82.4125,81.4251,0,0.016115,0.0030018,0.0028509,0.015855,0.0028105,0.015264,0.0049098,0.004987,0.0052088
0.40079,15.9149,22.0863,0,0.12053,0.0093771,0.039283,0.039305,0.021085,0.31372,0.025294,0.05853,0.011861
0.29088,17.0136,19.0278,0,0.027225,0.0019262,0.010035,0.017419,0.007184,0.1548,0.01142,0.017046,0.003922
0.37704,19.4852,20.2194,0,0.052796,0.005989,0.022915,0.057051,0.022079,0.28624,0.032279,0.031461,0.0091113
0.51861,26.2765,52.4663,0,0.25901,0.06356,0.088015,0.16496,0.080802,0.39007,0.089044,0.10306,0.066059
0.64592,57.312,15.3128,0,0.31718,0.14025,0.14715,0.51996,0.17342,0.55138,0.17574,0.14522,0.13682
0.48388,41.3901,29.1252,0,0.12657,0.040796,0.061945,0.1892,0.067667,0.3697,0.083299,0.071522,0.042747
0.13781,19.4981,45.7829,0,0.0062723,0.00058083,0.0010807,0.0026498,0.00080004,0.0088399,0.0014673,0.0023722,0.0011542
0.60148,35.3194,42.8889,0,0.32861,0.095605,0.12677,0.31123,0.12677,0.53835,0.13461,0.1354,0.093276
0.29942,22.8456,19.9752,0,0.022094,0.0024005,0.0094854,0.031287,0.010473,0.15834,0.016521,0.014285,0.0045157
0.33409,84.0738,87.0218,0,0.074022,0.019562,0.01947,0.074397,0.01998,0.072527,0.025262,0.02477,0.024948
0.35503,40.2768,15.1045,0,0.023598,0.011182,0.017108,0.10565,0.028082,0.177,0.04556,0.020966,0.01443
0.47888,15.1323,40.3739,0,0.26189,0.039383,0.079713,0.070938,0.04775,0.35028,0.05145,0.10307,0.041345
0.58253,38.7972,62.9294,0,0.33479,0.1049,0.12012,0.30971,0.12399,0.44416,0.13041,0.127,0.10571
0.46646,15.7602,68.3641,0,0.22376,0.055822,0.067741,0.13421,0.060126,0.25226,0.066875,0.080959,0.061352
0.3026,15.035,28.6135,0,0.057476,0.0042038,0.015411,0.015334,0.0088724,0.14793,0.011421,0.028865,0.0063903
0.33326,16.2584,89.2299,0,0.070456,0.018661,0.019065,0.071351,0.019281,0.07324,0.024596,0.024859,0.024352
0.50695,74.2127,22.7518,0,0.20898,0.074066,0.082203,0.25391,0.08032,0.29115,0.089938,0.08973,0.079431
0.31523,44.6562,55.0627,0,0.044628,0.010095,0.016906,0.039002,0.017068,0.10477,0.023748,0.023966,0.013837
0.22923,84.5185,78.5513,0,0.018387,0.0034955,0.003563,0.019008,0.0036304,0.019718,0.0061725,0.0059201,0.0058254
0.50952,16.4003,17.8121,0,0.17682,0.023449,0.064119,0.16941,0.062832,0.49223,0.07397,0.078896,0.024495
0.55174,63.6528,61.1585,0,0.28821,0.090405,0.10598,0.27869,0.10468,0.37788,0.11235,0.11402,0.093267
0.35003,16.7151,78.0733,0,0.086783,0.02135,0.023457,0.064327,0.022817,0.094131,0.028731,0.030455,0.026337
0.368,15.2039,16.2699,0,0.055805,0.0041267,0.019452,0.05169,0.020447,0.29465,0.029071,0.029098,0.0071198
0.48549,23.1917,16.0819,0,0.10277,0.021798,0.046709,0.20516,0.068092,0.43626,0.086877,0.051808,0.022905
0.16441,37.4823,26.6872,0,0.0042008,0.00083958,0.0013337,0.0099837,0.0021083,0.020346,0.0040651,0.002203,0.0016842
0.19096,15.9178,32.7847,0,0.011134,0.00076196,0.0022994,0.0041051,0.0014928,0.029252,0.0023953,0.0047556,0.001582
0.39307,40.204,51.6064,0,0.090811,0.023234,0.035917,0.079671,0.037851,0.20112,0.046791,0.0462,0.027578
0.56434,29.7536,20.0736,0,0.19453,0.05785,0.087197,0.32925,0.11353,0.52831,0.13001,0.092779,0.055691
0.45779,26.7676,85.3175,0,0.19467,0.057789,0.059271,0.18196,0.05877,0.20179,0.066368,0.067325,0.06451
0.34757,54.8666,69.9251,0,0.074797,0.018919,0.024454,0.063895,0.024371,0.10862,0.030955,0.031853,0.023707
0.61015,16.3296,53.4689,0,0.46502,0.11463,0.15125,0.24932,0.12284,0.50134,0.12476,0.15968,0.11426
0.21058,46.8707,57.8577,0,0.011327,0.0017487,0.0031365,0.011145,0.0032266,0.024418,0.005501,0.0053169,0.0032897
0.27514,69.6302,15.8632,0,0.021905,0.0068373,0.0082989,0.038508,0.0092628,0.050181,0.014837,0.012115,0.010162
0.12961,31.7592,15.1953,0,0.002446,0.00049619,0.000805,0.0080183,0.0018763,0.015398,0.0036137,0.0013153,0.0010346
0.38442,52.3929,32.2609,0,0.062242,0.020568,0.033101,0.09526,0.03377,0.19453,0.045131,0.041079,0.02509
0.38549,50.0382,48.9556,0,0.076918,0.02275,0.034518,0.086929,0.036339,0.19337,0.045939,0.0438,0.027018
0.36624,29.4897,15.0099,0,0.026226,0.0088184,0.017633,0.10439,0.032363,0.2416,0.049926,0.020645,0.011468
0.30344,82.9289,16.8995,0,0.047385,0.01244,0.014113,0.050562,0.012769,0.059035,0.017727,0.018621,0.016954
0.21385,72.0934,51.725,0,0.011742,0.0020183,0.0027988,0.012453,0.0027685,0.017356,0.0048516,0.0047523,0.0036803
0.47885,51.9841,27.7378,0,0.12873,0.04766,0.064506,0.20089,0.067812,0.32175,0.082731,0.073847,0.05145
0.38465,43.6835,75.8907,0,0.10643,0.027959,0.034249,0.093462,0.034639,0.14006,0.042302,0.042143,0.033629
0.13284,15.0029,88.7268,0,0.0058311,0.0010278,0.00061945,0.0069578,0.00080425,0.0044594,0.0016157,0.0013075,0.0020614
0.29055,60.4808,30.4447,0,0.026989,0.0072029,0.012587,0.039131,0.012087,0.078621,0.018153,0.016944,0.010643
0.26123,29.7613,62.6672,0,0.027449,0.0043733,0.0070749,0.017358,0.0067897,0.048746,0.010235,0.011641,0.0068567
0.18935,69.4751,17.8775,0,0.0061361,0.0010731,0.0015192,0.009018,0.0015253,0.012199,0.0030315,0.0027366,0.002154
0.40335,23.9597,51.0783,0,0.1377,0.025554,0.042994,0.061906,0.036766,0.2234,0.043417,0.057509,0.029714
0.60794,15.2667,40.7009,0,0.47369,0.094455,0.15452,0.20983,0.10637,0.54827,0.10795,0.1687,0.091969
0.39091,68.0302,65.8997,0,0.11003,0.031258,0.037638,0.10341,0.037088,0.14787,0.044589,0.045995,0.036739
0.29831,82.0636,15.1076,0,0.041508,0.012058,0.01264,0.053927,0.013579,0.057131,0.018916,0.017185,0.016613
0.63968,23.4551,66.1305,0,0.46788,0.14239,0.16008,0.3774,0.15512,0.52913,0.15446,0.16037,0.13893
0.51198,27.2784,81.8313,0,0.25982,0.079299,0.082452,0.24464,0.084172,0.28015,0.091359,0.090483,0.085333
0.21365,26.7247,44.4577,0,0.013187,0.0012708,0.0033317,0.0078416,0.0028975,0.041108,0.004864,0.006439,0.0026263
0.50231,84.9079,15.2576,0,0.22966,0.074193,0.076979,0.2519,0.079303,0.2655,0.087816,0.084541,0.080995
0.59129,49.4413,15.018,0,0.19879,0.09606,0.10367,0.43643,0.14089,0.49211,0.15451,0.1071,0.096724
0.39737,21.4642,48.7146,0,0.12859,0.021288,0.038936,0.05299,0.031882,0.21935,0.038157,0.054348,0.025447
0.12019,25.6392,32.4833,0,0.002832,0.00024925,0.00091206,0.0032345,0.00085981,0.01578,0.0016035,0.0018695,0.00067472
0.64121,77.8304,30.9881,0,0.4203,0.14889,0.15584,0.46307,0.15724,0.49877,0.15653,0.15455,0.146
0.33326,85.548,63.9025,0,0.068439,0.018989,0.018955,0.075224,0.020071,0.072513,0.025944,0.024644,0.02439
0.46416,34.5623,42.1515,0,0.15487,0.03627,0.060675,0.12711,0.058983,0.33705,0.069109,0.073762,0.038734
0.1931,22.9499,66.7401,0,0.0085396,0.0011486,0.0014592,0.0064931,0.0016902,0.012793,0.0029978,0.003053,0.0022084
0.32237,22.5402,40.3527,0,0.058566,0.0073459,0.018219,0.023578,0.014382,0.14128,0.019141,0.029397,0.010544
0.55375,42.8936,60.3417,0,0.27896,0.087427,0.10456,0.26389,0.10675,0.40652,0.11592,0.11349,0.089797
0.34562,15.2689,51.0156,0,0.099014,0.015074,0.026682,0.0294,0.018398,0.13697,0.023124,0.040211,0.019273
0.2251,44.2977,35.0898,0,0.0094188,0.0014793,0.0034258,0.012561,0.0035077,0.040502,0.0064854,0.0056781,0.0029986
0.53086,35.9295,40.9957,0,0.21941,0.058508,0.086945,0.20483,0.086518,0.43551,0.098792,0.099836,0.059656
0.273,20.4621,18.8565,0,0.014601,0.0015837,0.0061574,0.018979,0.0074819,0.13639,0.012061,0.0097811,0.003327
0.38238,33.5206,80.9847,0,0.11112,0.029652,0.031963,0.098498,0.033243,0.12539,0.040662,0.039388,0.03577
0.50454,21.8603,86.9596,0,0.25114,0.077259,0.078831,0.24881,0.079818,0.25897,0.087669,0.086663,0.08401
0.24255,56.8758,21.0313,0,0.011141,0.0030272,0.0045094,0.024757,0.0055226,0.039442,0.010111,0.0070002,0.0052583
0.60635,59.0702,59.5769,0,0.36238,0.1203,0.13696,0.36962,0.13801,0.47027,0.14236,0.14101,0.11979
0.32359,23.6512,39.2608,0,0.056089,0.0069731,0.018246,0.027693,0.015588,0.1595,0.021175,0.029941,0.010311
0.31828,83.8906,22.5183,0,0.058524,0.01547,0.017176,0.061932,0.015942,0.067084,0.021701,0.022624,0.020326
0.46643,15.1343,27.2531,0,0.21559,0.022177,0.069249,0.067923,0.037032,0.39321,0.041828,0.092083,0.023157
0.40661,71.4641,50.8427,0,0.1144,0.034691,0.042719,0.1194,0.041677,0.17396,0.049859,0.051102,0.040071
0.59623,30.1863,77.3537,0,0.38704,0.12263,0.13031,0.35219,0.12949,0.42379,0.13275,0.13444,0.12409
0.53803,49.8128,46.3505,0,0.23246,0.07554,0.096654,0.24945,0.097542,0.4036,0.10783,0.10643,0.077271
0.10056,25.0656,20.8196,0,0.0045205,0.00036531,0.0014236,0.0044751,0.00097487,0.022722,0.0022523,0.0026022,0.00081066
0.53445,17.6487,18.4244,0,0.22844,0.031785,0.082162,0.17905,0.068881,0.52448,0.078301,0.098215,0.031829
0.31487,16.4582,73.4685,0,0.064128,0.013704,0.016647,0.041552,0.015788,0.077463,0.020597,0.023266,0.018126
0.51396,17.2169,42.1003,0,0.30409,0.051813,0.094515,0.10938,0.064209,0.40147,0.069705,0.11603,0.05386
0.48936,59.3689,18.2361,0,0.12875,0.05921,0.067344,0.26005,0.079631,0.30495,0.094164,0.073283,0.063283
0.58839,30.0063,18.9274,0,0.20331,0.06825,0.09232,0.39041,0.13282,0.56231,0.14901,0.096157,0.064471
0.48164,16.4799,16.8514,0,0.15185,0.017324,0.054743,0.12246,0.046659,0.45457,0.059588,0.067407,0.019253
0.63487,18.5093,24.9521,0,0.41524,0.087963,0.14937,0.32154,0.12771,0.65148,0.13051,0.1577,0.079177
0.2881,19.7882,88.776,0,0.045778,0.010419,0.010527,0.042212,0.010137,0.044411,0.014783,0.014917,0.01486
0.28825,87.9662,16.4895,0,0.04124,0.010207,0.0098842,0.043624,0.010176,0.043474,0.014979,0.014358,0.014896
0.22096,29.3432,36.416,0,0.012165,0.0012769,0.0036508,0.0089611,0.0032777,0.049498,0.0056926,0.0067222,0.0026769
0.48879,89.9284,80.308,0,0.2306,0.071016,0.070653,0.23225,0.070845,0.2301,0.078551,0.078134,0.078335
0.45088,43.8561,33.4946,0,0.10486,0.032121,0.05211,0.14638,0.055026,0.31563,0.069815,0.061731,0.035525
0.51485,82.6873,34.1102,0,0.25102,0.081378,0.085247,0.27087,0.084308,0.283,0.092195,0.093133,0.087802
0.55222,22.5256,25.2099,0,0.26008,0.047554,0.09439,0.2101,0.085414,0.52613,0.094911,0.10829,0.046427
0.51338,33.3488,34.8524,0,0.19544,0.047455,0.078769,0.17818,0.075222,0.42881,0.087996,0.093295,0.049684
0.53912,23.4246,26.9891,0,0.24106,0.044695,0.089195,0.18683,0.078241,0.49995,0.088539,0.10487,0.044584
0.63471,83.5075,17.6179,0,0.43315,0.14914,0.154,0.45703,0.15359,0.48026,0.1528,0.15285,0.14709
0.46806,52.7275,20.0803,0,0.10039,0.046721,0.057394,0.22853,0.070847,0.30037,0.087558,0.063355,0.050217
0.41108,29.2848,24.8174,0,0.070248,0.014082,0.033352,0.095626,0.037228,0.30674,0.050046,0.042739,0.016918
0.2855,15.0023,45.576,0,0.049703,0.0054095,0.013019,0.013184,0.0076973,0.086948,0.010566,0.022462,0.0082086
0.53226,75.5231,46.1366,0,0.25531,0.085384,0.094852,0.27851,0.0936,0.32699,0.10191,0.10239,0.090089
0.39269,77.3153,18.1087,0,0.10247,0.032923,0.037281,0.11982,0.034673,0.13837,0.042829,0.044353,0.039013
0.31758,61.9388,19.7353,0,0.030264,0.010964,0.015157,0.062262,0.017066,0.093801,0.025367,0.020178,0.015207
0.59302,84.7645,62.8116,0,0.37056,0.12194,0.12301,0.37331,0.1242,0.38687,0.12837,0.12699,0.12542
0.45994,17.6773,88.4267,0,0.19514,0.058592,0.058204,0.1921,0.057546,0.19481,0.065652,0.066361,0.066573
0.43445,16.9637,81.7472,0,0.17239,0.047306,0.049837,0.14786,0.051187,0.17932,0.058951,0.058569,0.054158
0.50653,89.0257,27.4047,0,0.25089,0.080113,0.079399,0.25906,0.079617,0.25724,0.086898,0.086116,0.087122
0.14391,47.4972,20.7412,0,0.0036421,0.00060204,0.0010715,0.0053023,0.0011548,0.014451,0.002075,0.0019052,0.0011685
0.20653,44.6552,33.8679,0,0.00783,0.0011243,0.002617,0.0093625,0.0025357,0.031642,0.0050402,0.0046609,0.0023919
0.64626,84.5287,15.0989,0,0.45499,0.15887,0.16102,0.47925,0.16109,0.48987,0.15856,0.15828,0.15526
0.63268,55.2912,32.961,0,0.35121,0.12724,0.1478,0.42492,0.1534,0.55642,0.15679,0.15018,0.12316
0.12754,88.537,56.0378,0,0.0045268,0.0007819,0.00061031,0.0055133,0.0006605,0.0043908,0.0013267,0.001189,0.0014526
0.32329,17.0687,20.7363,0,0.043782,0.0033285,0.014922,0.027599,0.012341,0.21214,0.017962,0.024177,0.0058274
0.35998,78.1271,46.9526,0,0.082136,0.023041,0.028042,0.085717,0.026154,0.10901,0.03344,0.035126,0.028173
0.64257,17.3008,30.7417,0,0.48489,0.098572,0.16764,0.28944,0.12558,0.64244,0.12472,0.17734,0.090413
0.41656,60.9868,41.716,0,0.10353,0.033634,0.046678,0.13142,0.047471,0.21177,0.058063,0.05556,0.038421
0.52297,63.2286,46.6244,0,0.22631,0.076082,0.091809,0.24295,0.089244,0.34895,0.099252,0.1009,0.079955
0.54942,68.6777,42.8247,0,0.26999,0.089893,0.10512,0.29333,0.10111,0.36938,0.10931,0.11266,0.092856
0.29698,41.7193,26.3638,0,0.019319,0.0047715,0.01049,0.041445,0.0128,0.10901,0.022017,0.014641,0.007801
0.36367,41.64,45.0785,0,0.063367,0.016017,0.028441,0.062612,0.02857,0.17986,0.03767,0.037171,0.0195
0.35797,16.2533,48.9676,0,0.112,0.015877,0.031518,0.031124,0.021453,0.15978,0.025684,0.045806,0.019416
0.56439,35.8803,16.5929,0,0.15853,0.067972,0.082489,0.38313,0.1244,0.50311,0.14381,0.085584,0.065964
0.23098,19.7838,15.1431,0,0.0095448,0.0011348,0.0035399,0.018804,0.004868,0.1021,0.0098328,0.0055509,0.0025198
0.50366,44.4859,56.6569,0,0.21228,0.06051,0.081074,0.1885,0.079379,0.34718,0.089107,0.09279,0.063712
0.61432,22.6767,15.3727,0,0.27111,0.069355,0.10809,0.39221,0.13599,0.62688,0.15025,0.11232,0.06442
0.15665,29.6274,60.5261,0,0.0067006,0.00078896,0.0011535,0.0052261,0.0012047,0.011238,0.0020808,0.0024336,0.0016256
0.52441,17.6555,75.2615,0,0.2869,0.083129,0.089985,0.22585,0.088794,0.31791,0.095488,0.099329,0.088309
0.14582,19.7098,53.8186,0,0.0071039,0.0007111,0.0009998,0.0041128,0.0011346,0.010947,0.0019436,0.0022115,0.0013676
0.64432,15.1455,37.6261,0,0.52537,0.10973,0.17634,0.26956,0.1273,0.61378,0.12504,0.18418,0.10394
0.56883,15.3597,27.9446,0,0.39165,0.058447,0.12781,0.16058,0.076704,0.53757,0.078743,0.14925,0.055381
0.32815,34.2601,63.4974,0,0.060993,0.013767,0.020079,0.047296,0.020848,0.11244,0.027089,0.027484,0.018054
0.34912,19.2865,83.9155,0,0.089895,0.02251,0.024275,0.072903,0.022893,0.093251,0.028351,0.030891,0.027577
0.21283,15.0095,18.797,0,0.011563,0.00075203,0.0030156,0.0099226,0.0029503,0.066551,0.0050981,0.0060618,0.0017317
0.52579,19.5569,88.4857,0,0.28197,0.089358,0.087347,0.28436,0.088688,0.28115,0.095317,0.094365,0.096414
0.52614,42.0506,28.1124,0,0.17399,0.057072,0.08169,0.25633,0.091025,0.43302,0.10497,0.09061,0.05729
0.43436,79.3942,20.0864,0,0.13875,0.046284,0.050087,0.16678,0.050171,0.19152,0.05933,0.057963,0.052497
0.60169,15.019,67.7705,0,0.42012,0.12096,0.13773,0.29878,0.12723,0.4553,0.1299,0.14377,0.12186
0.3844,16.628,51.8769,0,0.13715,0.021359,0.037769,0.042719,0.027268,0.17928,0.032199,0.053027,0.025524
0.20855,21.9111,28.5883,0,0.0088428,0.00073645,0.0021742,0.0071174,0.0023512,0.039391,0.0040419,0.0043408,0.0017135
0.25742,16.5981,65.7352,0,0.032463,0.0050484,0.0076388,0.016501,0.0062766,0.043924,0.00943,0.0125,0.0079563
0.34347,41.9974,40.3203,0,0.047818,0.011228,0.022003,0.050357,0.022414,0.16091,0.030411,0.030134,0.014705
0.32804,24.9098,15.6375,0,0.022238,0.0044937,0.012551,0.05995,0.018842,0.21364,0.032687,0.016183,0.0070294
0.56421,18.0434,20.3704,0,0.26706,0.04555,0.097228,0.22101,0.084567,0.55523,0.096569,0.10995,0.043789
0.56271,75.0205,28.6269,0,0.29435,0.10146,0.11167,0.32359,0.10908,0.383,0.11638,0.11838,0.10467
0.25986,84.2385,24.2511,0,0.027003,0.00613,0.0070208,0.029637,0.0067997,0.033572,0.010644,0.010841,0.0096064
0.24823,19.6373,47.5106,0,0.027326,0.0029825,0.0066414,0.010615,0.0050489,0.058477,0.0074567,0.012483,0.005105
0.4401,18.097,88.8434,0,0.17692,0.051607,0.051588,0.16706,0.051091,0.17418,0.058177,0.059255,0.059466
0.40488,24.2638,15.6425,0,0.044211,0.0097015,0.023595,0.11121,0.036917,0.32489,0.055872,0.028599,0.013033
0.16767,47.5994,19.9778,0,0.0042168,0.0008577,0.0014007,0.0097003,0.0019042,0.016646,0.0041694,0.0023955,0.001774
0.21514,36.0636,57.574,0,0.012647,0.0018282,0.0032879,0.010079,0.0033281,0.031749,0.0055787,0.006028,0.0034817
0.42008,54.8265,77.5677,0,0.13866,0.04071,0.047147,0.14142,0.048666,0.17902,0.056949,0.055158,0.046463
0.47421,25.7582,19.3234,0,0.091338,0.022514,0.042877,0.18678,0.063431,0.41526,0.083377,0.050223,0.02414
0.49392,61.6632,27.6042,0,0.16019,0.060526,0.073844,0.23144,0.07627,0.31758,0.088976,0.082426,0.064242
0.64183,15.3676,58.4985,0,0.51665,0.138,0.17116,0.3152,0.14546,0.54315,0.14364,0.17388,0.13535
0.4598,16.3089,15.2668,0,0.092087,0.011705,0.036066,0.12273,0.043673,0.42293,0.059907,0.047439,0.014528
0.15985,20.5083,20.5859,0,0.0054365,0.0004925,0.0017943,0.0050733,0.0015492,0.042019,0.002668,0.0034967,0.0012695
0.20875,73.0961,78.8283,0,0.013042,0.0025635,0.0025792,0.014885,0.0027963,0.015078,0.0048311,0.0044985,0.0045783
0.63365,46.7883,23.9167,0,0.29648,0.11553,0.13477,0.45784,0.15851,0.57206,0.16549,0.13623,0.11189
0.52904,30.0496,86.8252,0,0.28171,0.087795,0.089716,0.27838,0.091015,0.29656,0.098004,0.09718,0.093872
0.46524,15.8642,61.6156,0,0.22898,0.051803,0.069127,0.10838,0.057357,0.26436,0.063079,0.083754,0.055899
0.36392,20.3704,46.2465,0,0.09766,0.014289,0.029672,0.034484,0.022257,0.18392,0.027125,0.044157,0.018218
0.43425,16.1962,15.655,0,0.091554,0.0088923,0.03505,0.080494,0.030056,0.38711,0.046261,0.045388,0.011829
0.60092,18.6121,72.7641,0,0.39626,0.12152,0.13208,0.3296,0.13034,0.44624,0.13354,0.13712,0.12208
0.31989,49.1446,16.5018,0,0.020979,0.0092251,0.012298,0.073555,0.018523,0.10903,0.030454,0.016312,0.012769
0.3204,73.9921,32.0838,0,0.048438,0.014021,0.016914,0.06319,0.016435,0.074917,0.022835,0.022362,0.018591
0.62561,15.0142,48.9085,0,0.49974,0.11944,0.16556,0.26072,0.12873,0.54749,0.12894,0.17253,0.117
0.56348,15.0868,15.2043,0,0.23231,0.03727,0.083384,0.2499,0.088849,0.57468,0.10149,0.095609,0.03712
0.34218,28.0398,18.0521,0,0.026886,0.0061594,0.015278,0.072744,0.022659,0.21086,0.036352,0.019577,0.009087
0.5963,16.531,20.3966,0,0.35837,0.055611,0.12457,0.22302,0.087982,0.60529,0.095266,0.14043,0.050756
0.54461,89.5035,63.0513,0,0.30892,0.096048,0.098451,0.30025,0.096752,0.31446,0.10319,0.10504,0.10218
0.45982,22.6769,26.0608,0,0.12533,0.020789,0.049652,0.11015,0.046367,0.38787,0.058705,0.064458,0.02308
0.52867,15.4422,71.6962,0,0.29919,0.085826,0.094647,0.21772,0.089945,0.3271,0.096678,0.10479,0.09109
0.58591,51.4673,69.0478,0,0.34864,0.11162,0.12427,0.33507,0.12545,0.42095,0.13079,0.1297,0.11332
0.26012,16.4283,64.6433,0,0.034507,0.0046464,0.0074257,0.015326,0.0062086,0.046014,0.0091231,0.013159,0.0074031
0.39743,83.2049,15.4924,0,0.11029,0.034401,0.037298,0.12559,0.036788,0.1406,0.0451,0.044819,0.041141
0.28145,15.1253,48.17,0,0.047834,0.0053827,0.011711,0.013193,0.0075885,0.075569,0.010374,0.020966,0.0081499
0.20298,15.4348,74.1674,0,0.012206,0.0017804,0.0020365,0.0081903,0.0017642,0.013244,0.0032936,0.0039088,0.0032738
0.29224,27.9753,15.0062,0,0.014987,0.0031211,0.0087484,0.043722,0.012708,0.14294,0.022699,0.011772,0.0053491
0.17142,18.7086,15.7915,0,0.0050358,0.00048565,0.0013777,0.0065797,0.0016783,0.036941,0.0030302,0.0025611,0.0011836
0.25716,19.7022,28.2995,0,0.02375,0.001717,0.006431,0.0097699,0.0046055,0.082277,0.0069831,0.012259,0.0034332
0.57284,84.1921,41.7544,0,0.33892,0.10945,0.11528,0.34311,0.11302,0.36556,0.11802,0.12046,0.11358
0.23014,21.5527,69.0117,0,0.022241,0.0030812,0.0047545,0.012836,0.0042765,0.029969,0.0066045,0.0080251,0.0052193
0.48008,51.76,27.2344,0,0.11854,0.048422,0.062262,0.21643,0.072128,0.33002,0.088224,0.070305,0.051415
0.24262,23.2015,36.8469,0,0.018547,0.0018407,0.0049456,0.01062,0.0044056,0.062661,0.0068358,0.0095987,0.003621
0.606,21.7725,55.1163,0,0.41888,0.11096,0.14148,0.27227,0.12493,0.50524,0.12815,0.14969,0.11002
0.63269,56.7797,77.5136,0,0.43337,0.14266,0.15236,0.42583,0.15222,0.48354,0.15225,0.15248,0.14102
0.64646,47.3746,17.7703,0,0.28908,0.1252,0.13759,0.51466,0.17409,0.58741,0.17939,0.13646,0.12075
